"MA_PARAMETER_ID","MA_PARAMETER_NAME","MA_PARAMETER_DESC","MA_PARAMETER_KEY","MA_PARAMETER_VALUE","MA_PARAMETER_DEFAULT_VALUE","ALLOW_DELETE_FLAG","HOSPITAL_SOID","IS_DEL","CREATED_AT","MODIFIED_AT","CREATED_BY","MODIFIED_BY"
"333089441248276481","【全局，所有适配接口】诊断码字典系统ID","诊断码字典系统ID","DIAGNOSIS_CODE_SYSTEM_ID","494849","494849","0","11","0","2023/12/1 17:14:19","2024/4/30 20:59:00","4300118337","4300118337"
"300058503484028928","医保诊断/手术编码映射关系","1、参数：{""thirdSystemCodeId"": ""医保诊断字典对照ID"",""mahpDictCodeSystrmId"": ""诊断编码体系ID"",""opThirdSystemCodeId"": ""医保手术字典对照ID"",""opMahpDictCodeSystrmId"": ""手术字典编码体系ID""}
2、参数配置说明：配置三方字典对照ID可从上报字典对照中F12(右键-检查)-Netword-Payload-query接口，点击医保映射关系后通过接口查看；字典编码体系ID可从首页字典版本中查看","DIAGSISNO_OP_TRANS_FLAG","","","0","11","0","2023/6/6 16:40:30","2024/4/30 20:59:00","4300118337","4300118337"
"364240723078608897","【无纸化】文件清理任务标记","无纸化文件清理任务标记，0-否 1-是","DO_PL_FILE_CLEAN_FLAG","0","0","0","11","0","2024/5/17 14:40:04","2024/5/17 16:06:06","4300118337","4300118337"
"352570845967249409","【无纸化】文件统计任务标记","无纸化文件统计任务标记，0-否 1-是，历史医院开启之后，要手动执行数据更新脚本，统计数据才准确","DO_PL_FILE_STATISTIC_FLAG","1","0","0","11","0","2024/3/15 17:09:55","2024/5/17 15:40:38","4300118337","4300118337"
"286110030254585856","【医生病案首页】是否检查电子病历召回状态","医生病案首页是否检查电子病历召回状态：1 检查 0 不检查(默认)，检查的场景一般是病案首页纳入电子病历归档流程；开启检查，则病案首页在电子病历流程中已归档、已封存，则医生病案首页不允许撤销","DOC_MAHP_CHECK_EMR_RECALL","0","0","0","11","0","2023/3/23 12:26:06","2025/6/20 10:10:09","4300118337","4300118337"
"227320367583082497","【6.0医生首页】医生病案首页新建及删除权限控制规则","0手动创建+所有人都可以删除；1手动创建+只允许创建者删除； 2自动创建+屏蔽删除 默认值为1。【病案首页设置-首页参数设置】-病案首页(住院医生站)-6.0-医生病案首页设置","DOC_MAHP_DEL_PERMISSION_RULE1","1","1","1","11","0","2022/5/10 15:58:16","2026/4/20 18:26:46","4300118337","469303684795820033"
"359660756788670465","【60医生站病案首页】手术医嘱是否支持手术套","手术医嘱是否支持手术套 0不支持(默认) 1支持","DOC_MAHP_OPERATION_SET_FLAG","0","0","0","11","0","2024/4/22 22:14:51","2024/4/30 20:59:00","4300118337","4300118337"
"231546037729245185","【60医生站病案首页】手术信息来源","1 仅电子病历手术记录2 仅手术医嘱 3 电子病历手术记录(手术+治疗)+手术医嘱(除手术+治疗外的) 4 医生手填 5 仅电子病历手术记录(手术+治疗)+电子病历诊疗记录(治疗性操作+诊断性操作)，6 仅电子病历使用手术弹框控件设置手术信息的文书， 7 天津HIS。默认是1","DOC_MAHP_OPERATION_SOURCE","3","6","0","11","0","2022/6/2 10:33:47","2026/4/20 18:26:46","4300118337","469303684795820033"
"399353708519452672","【60医生站病案首页】手术列表是否包含手麻手术","0不包含(默认) 1仅包含手麻有其他来源没有的手术 2全部包含","DOC_MAHP_OPERATION_SOURCE_CONTAIN_ANES","0","0","0","11","0","2024/11/22 20:32:42","2024/11/22 20:32:42","4300118337","4300118337"
"374629860276531201","【60医生站病案首页】医生手写手术来源","医生病案首页-医生手写手术来源：0 手术名称(默认) 1 手术部位+手术名称","DOC_OPE_DESC_SOURCE","0","0","0","11","0","2024/7/12 14:30:24","2024/7/12 14:32:39","4300118337","4300118337"
"344165111728072704","【病案统计】医生提交、未提交统计小时数设置","小时_范围类型（0：内 1：外）_提交状态(0-未提交 1-已提交)","DOC_SUBMIT_TIMELINESS_NAME","{""days"":[""24_0_1"",""24_1_0"",""48_0_1"",""48_1_0"",""72_0_1"",""72_1_0"",""12_0_1""]}","24_0_1","0","11","0","2024/1/30 9:52:48","2026/1/8 14:21:51","4300118337","469305563844012033"
"409145606889107457","【医生站首页】诊断数据保持医生手工录入","【医生站首页】诊断数据保持医生手工录入，入院病情出院病情 admissionConditionCode,dischargeConditionCode","DOCMAHP_DIAGNOSIS_KEEP_PARAM","","","0","11","0","2025/1/14 15:07:50","2025/1/14 15:07:50","4300118337","4300118337"
"253859269005293569","医生病案首页(暂存)自动同步婴儿数据","医生病案首页(暂存)自动同步婴儿数据 0：不同步，1:同步数据，2:本地数据与同步数据结合：","DOCMAHP_REFRESH_DELIVERY","0","0","0","11","0","2022/9/30 16:47:15","2024/4/30 20:59:00","4300118337","4300118337"
"227320406237788160","【6.0医生首页】医生病案首页(暂存)自动同步数据设置开关","0否 1是，默认1;范围仅包含不能从其他域同步，需医生手工录入的字段(如诊断列表的入院病情)。【病案首页设置-首页参数设置】-病案首页(住院医生站)-6.0-医生病案首页设置","DOCMAHP_REFRESH_KEEP_FLAG","1","0","1","11","0","2022/5/10 15:58:34","2026/4/20 18:26:46","4300118337","469303684795820033"
"367069934004039681","【医生站首页录入】宁波泰康医保统一结算平台医院地区编码","宁波泰康医保统一结算平台医院地区编码","DOCMAHP_TAIKANG_YIBAO_HOSPITAL_AREA_CODE","993991","","0","11","0","2024/6/1 20:37:39","2024/6/3 13:34:32","4300118337","4300118337"
"367069826629857281","【医生站首页录入】宁波泰康医保统一结算平台医院编码","宁波泰康医保统一结算平台医院编码","DOCMAHP_TAIKANG_YIBAO_HOSPITAL_CODE","993991","","0","11","0","2024/6/1 20:36:49","2024/6/3 13:33:33","4300118337","4300118337"
"367069607586525185","【医生站首页录入】宁波泰康医保统一结算平台生成的唯一安全密钥","宁波泰康医保统一结算平台生成的唯一安全密钥","DOCMAHP_TAIKANG_YIBAO_SECURITY_KEY","28a9bfc5-8787-4e1f-b2dd-621108696471","","0","11","0","2024/6/1 20:35:07","2024/6/3 15:36:38","4300118337","4300118337"
"367069702075805697","【医生站首页录入】宁波泰康医保统一结算平台地址","宁波泰康医保统一结算平台地址","DOCMAHP_TAIKANG_YIBAO_URL","http://10.74.129.70:82/miis/api/v1/$processMessage","","0","11","0","2024/6/1 20:35:51","2024/6/1 20:35:51","4300118337","4300118337"
"341412894594396160","winex医生站首页右侧列表展示模块","1. 患者360 2. 医技报告 3. 护理文书 4. 既往病历 5.医嘱信息","DOCMAHP_TOOL_LIST","1,2,3","1,2,3","0","11","0","2024/1/15 13:52:49","2026/4/20 18:26:46","4300118337","469303684795820033"
"336621824203372544","【60住院医生站病案首页】杏和WSDL地址","第三方杏和输血系统WSDL地址，获取红细胞，血小板，血浆，全血数据","DOCMAHP_XINGHE_BLOOD_WSDL","","","0","11","0","2023/12/20 18:09:12","2024/4/30 20:59:00","4300118337","4300118337"
"375553222410596353","【6.0医生首页】入院科室、入院病区来源","0患者域(入院登记) 1患者域(实际的)(默认)","DOCT_ADMITTED_DEPT_AND_AREA_SOURCE","1","1","0","11","0","2024/7/17 13:56:38","2024/7/17 13:58:18","4300118337","4300118337"
"361128533944791040","【60住院医生站病案首页】血液信息来源","红细胞、血小板、血浆、全血等血液信息来源：为空或0，不调用 1 杏和(第三方)","DOCT_BLOOD_INFO_SOURCE","0","0","0","11","0","2024/4/30 20:06:19","2024/10/24 15:11:17","4300118337","4300118337"
"354430876044062720","【医生站首页录入】医生站病案首页撤销提交是否判断天津his归档状态","0 否,1是","DOCT_CANCEL_TJ_FLAG","0","0","0","11","0","2024/3/25 17:45:39","2026/4/16 15:53:42","4300118337","466338007730448385"
"354431054285205504","【医生站首页录入】医生站病案首页撤销提交是否判断天津his归档状态URL","DOCT_CANCEL_TJ_FLAG 开启时必填","DOCT_CANCEL_TJ_URL","","","0","11","0","2024/3/25 17:47:01","2026/4/16 15:53:42","4300118337","466338007730448385"
"240492869071157249","【60医生站】医生站门急诊诊断（西医）取值设置 ","【60医生站】参数描述 1.只取一条主要诊断 2.疾病编码取值主要诊断，门急诊诊断名称取多个诊断名称拼接。
","DOCT_CIS_DISEASE","1","1","0","11","0","2022/7/20 15:50:20","2026/4/20 18:26:46","4300118337","469303684795820033"
"493769353964646401","【60住院医生站病案首页】获取药品医嘱","0：不开启，1：开启","DOCT_CLI_MEDICINE_ORDER","0","0","0","11","0","2026/4/15 17:14:33","2026/4/15 17:14:33","467611392519268353","467611392519268353"
"393943080518643712","【60住院医生站病案首页】是否根据临床服务项目与手术编码映射关系，自动获取医生站病案首页中手术信息","是否根据临床服务项目与手术编码映射关系，自动获取医生站病案首页中手术信息   0仅同步手术医嘱（天津海河流程）、1同步所有医嘱信息、3不同步","DOCT_CLI_OPERATION_OP_TRANS","0","0","0","11","0","2024/10/24 16:40:43","2024/10/24 16:40:43","4300118337","4300118337"
"244209042279380993","临床医嘱类型","医生病案首页查询临床医嘱的医嘱类型，不配置则查询所有类型(但会按分页查询100条)，默认配置了手术、治疗、护理、流转4种类型，以英文逗号分隔(按类型查询全部医嘱)","DOCT_CLI_ORDER_TYPES","256200,256199,991421,384033","256200,256199,991421,384033","0","11","0","2022/8/9 16:31:38","2024/4/30 20:59:00","4300118337","4300118337"
"243262843804203008","【60医生站】医生站首页日期控件显示样式","1.手动输入样式 2.日期选择列表样式","DOCT_DATE_DIS_TYPE","1","1","0","11","0","2022/8/4 14:08:09","2026/4/20 18:26:46","4300118337","469303684795820033"
"364983181193605120","医生站是否接入日间手术","医生站是否设置日间手术 0：不接入 1：接入","DOCT_DAY_SURGERY_FLAG","0","0","0","11","0","2024/5/21 14:42:18","2024/5/21 14:42:18","4300118337","4300118337"
"253293364114372608","产科分娩婴儿性别对照","50602：男性，50603：女性","DOCT_DELIVERY_GENDER_CONTRAST","","","0","11","0","2022/9/27 15:35:15","2024/4/30 20:59:00","4300118337","4300118337"
"253294220960348160","产科分娩婴儿分娩结果对照","138339：活产，138340：死产	，138341：死胎，138342：畸形，138343：其他","DOCT_DELIVERY_RESULT_CONTRAST","","","0","11","0","2022/9/27 15:41:53","2024/4/30 20:59:00","4300118337","4300118337"
"379696276713336832","医生站病案首页诊断编码允许重复开关","出院诊断列表中诊断编码是否允许重复，0不允许(默认) 1允许；即默认同步数据和暂存数据替换时，根据诊断code对比判断是否相同诊断；1则按诊断代码+医生诊断描述来判断是否重复","DOCT_DIAGNOSIS_CODE_ALLOW_REPEAT","0","0","0","11","0","2024/8/8 21:50:58","2024/8/8 21:50:58","4300118337","4300118337"
"243263593275996161","【60医生站】医生站首页字典框是否展示全量字典","1-展示全量字典 2-展示当前字典 3-聚焦不展示，搜索时展示当前字典","DOCT_DICT_DIS_STYLE","3","2","0","11","0","2022/8/4 14:13:59","2026/4/20 18:26:46","4300118337","469303684795820033"
"257559432722921473","医生站首页质控通过后直接提交中天病案管理系统接口地址","提交到中天病案统计管理系统的微服务接口地址","DOCT_DIRECT_FORWARD_ZTBA_URL","","","0","11","0","2022/10/20 15:24:18","2024/4/30 20:59:00","4300118337","4300118337"
"247381229939005441","费用域合计计算","医生站his费用合计计算 0：不计算，1：计算","DOCT_HIS_COST_CALCULATION","1","0","0","11","0","2022/8/26 18:50:11","2025/12/24 16:42:53","4300118337","469967510646122496"
"234701784277334016","【60医生站】病案首页出院诊断取值","1.取值出院诊断、入院诊断  2.出院诊断取目前诊断，入院诊断取初步诊断 3.出院诊断取值优先取死亡诊断，无死亡时取出院诊断;取入院诊断","DOCT_HOMEPAGE_DIAG_TYPE","1","1","0","11","0","2022/6/19 10:45:36","2024/4/30 20:59:00","4300118337","4300118337"
"227320567299061760","【6.0医生首页】医生站首页是否病案室审核通过后才允许打印","1审核通过后才允许打印 0医生提交后允许打印。【病案首页设置-首页参数设置】-病案首页(住院医生站)-6.0-医生首页打印设置","DOCT_HOMEPAGE_PRINT_PERMISSION","0","0","1","11","0","2022/5/10 15:59:49","2026/4/20 18:26:46","4300118337","469303684795820033"
"389086065212354560","【医生提交】医生提交时切口愈合等级录入方式","切口愈合等级录入 0 否（分开录入） 1 是（合并录入）。","DOCT_INCISION_HEALING_GRADE_VIEW_FLAG","1","0","0","11","0","2024/9/28 12:25:18","2024/9/28 13:10:39","4300118337","4300118337"
"380941190163951617","首页CA签名审签","首页CA签名审签，例子：{""deptDirectorId"":""98175"",""directorPhysicianId"":""98175"",""inchargePhysicianId"":""98175"",""housePhysicianId"":""98175"",""respNurseId"":""98175"",""qcDoctorId"":""98175"",""qcNurseId"":""98176"",""dutyNurseId"":""98175"",""forcePass"":""98175""}","DOCT_MAHP_CA_SIGN","{""deptDirectorId"":""98175"",""directorPhysicianId"":""98175"",""inchargePhysicianId"":""98175"",""housePhysicianId"":""98175"",""respNurseId"":""98176"",""qcDoctorId"":""98175"",""qcNurseId"":""98176"",""dutyNurseId"":""98175"",""forcePass"":""98175"",""reusePrevSign"":""98175""}","","0","11","0","2024/8/15 14:52:45","2026/4/20 18:26:46","4300118337","469303684795820033"
"342576723357429761","【60医生站病案首页】医技报告参数","格式 json格式：{key1:{key11:[value11_1,value11_2],key12:value12}, key2:{key21:[value21_1,value21_2],key22:value22}} 标准的json格式，多个参数用英文逗号分隔，每个参数，有2个属性，第一个属性value是参数值数组，第二个参数是匹配模式，eq完全匹配，contains是包含。例子参考默认值，表示配置了病理号、ABO血型、RH、HBSAG1、HCV、HIV等6组参数，以及每个参数的匹配模式","DOCT_MAHP_EXEC_REPORT_PARAM","{""BL"":{""value"":[""BL"",""BLH""],""mode"":""eq""},""ABO"":{""value"":[""ABO"",""ABO血型""],""mode"":""eq""},""A"":{""value"":[""A"",""A型""],""mode"":""eq""},""B"":{""value"":[""B"",""B型""],""mode"":""eq""},""O"":{""value"":[""O"",""O型""],""mode"":""eq""},""AB"":{""value"":[""AB"",""AB型""],""mode"":""eq""},""RH"":{""value"":[""Rh(D)"",""RH(D)"",""RH(D)型""],""mode"":""contains""},""RH_0"":{""value"":[""阴性""],""mode"":""contains""},""RH_1"":{""value"":[""阳性""],""mode"":""contains""},""HBSAG1"":{""value"":[""HBsAg1""],""mode"":""contains""},""HBsAg1_0"":{""value"":[""阴性""],""mode"":""eq""},""HBsAg1_1"":{""value"":[""阳性""],""mode"":""eq""},""HCV"":{""value"":[""HCV""],""mode"":""eq""},""HCV_0"":{""value"":[""阴性""],""mode"":""contains""},""HCV_1"":{""value"":[""阳性""],""mode"":""contains""},""HIV"":{""value"":[""HIV""],""mode"":""eq""},""HIV_0"":{""value"":[""阴性""],""mode"":""contains""},""HIV_1"":{""value"":[""阳性""],""mode"":""contains""}}","{""BL"":{""value"":[""BL"",""BLH""],""mode"":""eq""}, ""ABO"":{""value"":[""ABO"",""ABO血型""],""mode"":""eq""}, ""A"":{""value"":[""A"",""A型""],""mode"":""eq""}, ""B"":{""value"":[""B"",""B型""],""mode"":""eq""}, ""O"":{""value"":[""O"",""O型""],""mode"":""eq""}, ""AB"":{""value"":[""AB"",""AB型""],""mode"":""eq""}, ""RH"":{""value"":[""Rh(D)"",""Rh(D)型""],""mode"":""contains""}, ""RH_0"":{""value"":[""阴性""],""mode"":""contains""}, ""RH_1"":{""value"":[""阳性""],""mode"":""eq""}, ""HBSAG1"":{""value"":[""HBsAg1""],""mode"":""contains""}, ""HBsAg1_0"":{""value"":[""阴性""],""mode"":""eq""}, ""HBsAg1_1"":{""value"":[""阳性""],""mode"":""eq""}, ""HCV"":{""value"":[""HCV""],""mode"":""eq""}, ""HCV_0"":{""value"":[""阴性""],""mode"":""contains""}, ""HCV_1"":{""value"":[""阳性""],""mode"":""contains""}, ""HIV"":{""value"":[""HIV""],""mode"":""eq""}, ""HIV_0"":{""value"":[""阴性""],""mode"":""contains""}, ""HIV_1"":{""value"":[""阳性""],""mode"":""contains""}}","0","11","0","2024/1/21 20:25:19","2025/7/31 14:07:52","4300118337","4300118337"
